postcode,sub_district_TH,sub_district_EN,sub_district_id,district_TH,district_EN,district_id,province_TH,province_EN,province_id,id
48130,พระซอง,Phra Song,480702,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4014
48130,หนองสังข์,Nong Sang,480703,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4015
48130,นาคู่,Na Khu,480704,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4016
48130,พิมาน,Phiman,480705,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4017
48130,พุ่มแก,Phum Kae,480706,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4018
48130,ก้านเหลือง,Kan Lueang,480707,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4019
48130,หนองบ่อ,Nong Bo,480708,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4020
48130,นาเลียง,Na Liang,480709,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4021
48130,บ้านแก้ง,Ban Kaeng,480712,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4022
48130,คำพี้,Kham Phi,480713,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4023
48130,สีชมพู,Si Chomphu,480715,นาแก,Na Kae,4807,นครพนม,Nakhon Phanom,48,4024
48150,ศรีสงคราม,Si Songkhram,480801,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4025
48150,นาเดื่อ,Na Duea,480802,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4026
48150,บ้านเอื้อง,Ban Ueang,480803,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4027
48150,สามผง,Sam Phong,480804,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4028
48150,ท่าบ่อสงคราม,Tha Bo Songkhram,480805,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4029
48150,บ้านข่า,Ban Kha,480806,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4030
48150,นาคำ,Na Kham,480807,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4031
48150,โพนสว่าง,Phon Sawang,480808,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4032
48150,หาดแพง,Hat Phaeng,480809,ศรีสงคราม,Si Songkhram,4808,นครพนม,Nakhon Phanom,48,4033
48180,นาหว้า,Na Wa,480901,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4034
48180,นางัว,Na Ngua,480902,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4035
48180,บ้านเสียว,Ban Siao,480903,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4036
48180,นาคูณใหญ่,Na Khun Yai,480904,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4037
48180,เหล่าพัฒนา,Lao Phathana,480905,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4038
48180,ท่าเรือ,Tha Ruea,480906,นาหว้า,Na Wa,4809,นครพนม,Nakhon Phanom,48,4039
48190,โพนสวรรค์,Phon Sawan,481001,โพนสวรรค์,Phon Sawan,4810,นครพนม,Nakhon Phanom,48,4040
48190,นาหัวบ่อ,Na Hua Bo,481002,โพนสวรรค์,Phon Sawan,4810,นครพนม,Nakhon Phanom,48,4041
48190,นาขมิ้น,Na Khamin,481003,โพนสวรรค์,Phon Sawan,4810,นครพนม,Nakhon Phanom,48,4042
48190,บ้านค้อ,Ban Kho,481005,โพนสวรรค์,Phon Sawan,4810,นครพนม,Nakhon Phanom,48,4043
48190,โพนจาน,Phon Chan,481006,โพนสวรรค์,Phon Sawan,4810,นครพนม,Nakhon Phanom,48,4044
48140,นาทม,Na Thom,481101,นาทม,Na Thom,4811,นครพนม,Nakhon Phanom,48,4045
48140,หนองซน,Nong Son,481102,นาทม,Na Thom,4811,นครพนม,Nakhon Phanom,48,4046
48140,ดอนเตย,Don Toei,481103,นาทม,Na Thom,4811,นครพนม,Nakhon Phanom,48,4047
48130,วังยาง,Wang Yang,481201,วังยาง,Wang Yang,4812,นครพนม,Nakhon Phanom,48,4048
48130,ยอดชาด,Khok Si,481202,วังยาง,Wang Yang,4812,นครพนม,Nakhon Phanom,48,4049
48130,โคกสี,Yot Chat,481203,วังยาง,Wang Yang,4812,นครพนม,Nakhon Phanom,48,4050
48130,หนองโพธิ์,Nong Pho,481204,วังยาง,Wang Yang,4812,นครพนม,Nakhon Phanom,48,4051
49000,มุกดาหาร,Mukdahan,490101,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4052
49000,ศรีบุญเรือง,Si Bunrueang,490102,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4053
49000,บ้านโคก,Ban Khok,490103,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4054
49000,บางทรายใหญ่,Bang Sai Yai,490104,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4055
49000,โพนทราย,Phon Sai,490105,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4056
49000,ผึ่งแดด,Phueng Daet,490106,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4057
49000,นาโสก,Na Sok,490107,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4058
49000,นาสีนวน,Na Si Nuan,490108,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4059
49000,คำป่าหลาย,Kham Pa Lai,490109,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4060
49000,คำอาฮวน,Kham A Huan,490110,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4061
49000,ดงเย็น,Dong Yen,490111,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4062
49000,ดงมอน,Dong Mon,490112,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4063
49000,กุดแข้,Kut Khae,490113,เมืองมุกดาหาร,Mueang Mukdahan,4901,มุกดาหาร,Mukdahan,49,4064
49130,นิคมคำสร้อย,Nikhom Kham Soi,490201,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4065
49130,นากอก,Na Kok,490202,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4066
49130,หนองแวง,Nong Waeng,490203,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4067
49130,กกแดง,Kok Daeng,490204,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4068
49130,นาอุดม,Na Udom,490205,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4069
49130,โชคชัย,Chok Chai,490206,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4070
49130,ร่มเกล้า,Romklao,490207,นิคมคำสร้อย,Nikhom Kham Soi,4902,มุกดาหาร,Mukdahan,49,4071
49120,ดอนตาล,Don Tan,490301,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4072
49120,โพธิ์ไทร,Pho Sai,490302,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4073
49120,ป่าไร่,Pa Rai,490303,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4074
49120,เหล่าหมี,Lao Mi,490304,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4075
49120,บ้านบาก,Ban Bak,490305,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4076
49120,นาสะเม็ง,Na Sameng,490306,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4077
49120,บ้านแก้ง,Ban Kaeng,490307,ดอนตาล,Don Tan,4903,มุกดาหาร,Mukdahan,49,4078
49140,ดงหลวง,Dong Luang,490401,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4079
49140,หนองบัว,Nong Bua,490402,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4080
49140,กกตูม,Kok Tum,490403,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4081
49140,หนองแคน,Nong Khaen,490404,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4082
49140,ชะโนดน้อย,Chanot Noi,490405,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4083
49140,พังแดง,Phang Daeng,490406,ดงหลวง,Don Tan,4904,มุกดาหาร,Mukdahan,49,4084
49110,บ้านช่ง,Ban Song,490501,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4085
49110,คำชะอี,Kham Cha-I,490504,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4086
49110,หนองเอี่ยน,Nong Ian,490505,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4087
49110,บ้านค้อ,Ban Kho,490506,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4088
49110,บ้านเหล่า,Ban Lao,490507,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4089
49110,โพนงาม,Phon Ngam,490508,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4090
49110,เหล่าสร้างถ่อ,Lao Sang Tho,490511,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4091
49110,คำบก,Kham Bok,490512,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4092
49110,น้ำเที่ยง,Nam Thiang,490514,คำชะอี,Khamcha-i,4905,มุกดาหาร,Mukdahan,49,4093
49150,หว้านใหญ่,Wan Yai,490601,ว่านใหญ่,Wan Yai,4906,มุกดาหาร,Mukdahan,49,4094
49150,ป่งขาม,Pong Kham,490602,ว่านใหญ่,Wan Yai,4906,มุกดาหาร,Mukdahan,49,4095
49150,บางทรายน้อย,Bang Sai Noi,490603,ว่านใหญ่,Wan Yai,4906,มุกดาหาร,Mukdahan,49,4096
49150,ชะโนด,Chanot,490604,ว่านใหญ่,Wan Yai,4906,มุกดาหาร,Mukdahan,49,4097
49150,ดงหมู,Dong Mu,490605,ว่านใหญ่,Wan Yai,4906,มุกดาหาร,Mukdahan,49,4098
49160,หนองสูง,Nong Sung,490701,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4099
49160,โนนยาง,Non Yang,490702,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4100
49160,ภูวง,Phu Wong,490703,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4101
49160,บ้านเป้า,Ban Pao,490704,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4102
49160,หนองสูงใต้,Nong Sung Tai,490705,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4103
49160,หนองสูงเหนือ,Nong Sung Nuea,490706,หนองสูง,Nong Sung,4907,มุกดาหาร,Mukdahan,49,4104
50200,ศรีภูมิ,Si Phum,500101,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4105
50200,พระสิงห์,Phra Sing,500102,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4106
50100,หายยา,Hai Ya,500103,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4107
50300,ช้างม่อย,Chang Moi,500104,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4108
50100,ช้างคลาน,Chang Khlan,500105,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4109
50000,วัดเกต,Wat Ket,500106,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4110
50300,ช้างเผือก,Chang Phueak,500107,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4111
50100,สุเทพ,Suthep,500109,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4112
50100,ป่าแดด,Pa Daet,500110,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4113
50000,หนองหอย,Nong Hoi,500111,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4114
50000,ท่าศาลา,Tha Sala,500112,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4115
50000,หนองป่าครั่ง,Nong Pa Khrang,500113,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4116
50000,ฟ้าฮ่าม,Fa Ham,500114,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4117
50300,ป่าตัน,Pa Tan,500115,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4118
50300,สันผีเสื้อ,San Phisuea,500116,เมืองเชียงใหม่,Mueang Chiang Mai,5001,เชียงใหม่,Chiang Mai,50,4119
50160,บ้านหลวง,Ban Luang,500203,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4120
50160,ข่วงเปา,Khuang Pao,500204,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4121
50160,สบเตี๊ยะ,Sop Tia,500205,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4122
50240,บ้านแปะ,Ban Pae,500206,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4123
50160,ดอยแก้ว,Doi Kaeo,500207,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4124
50240,แม่สอย,Mae Soi,500209,จอมทอง,Chom Thong,5002,เชียงใหม่,Chiang Mai,50,4125
50270,ช่างเคิ่ง,Chang Khoeng,500301,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4126
50270,ท่าผา,Tha Pha,500302,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4127
50270,บ้านทับ,Ban Thap,500303,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4128
50270,แม่ศึก,Mae Suek,500304,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4129
50270,แม่นาจร,Mae Na Chon,500305,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4130
50270,ปางหินฝน,Pang Hin Fon,500307,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4131
50270,กองแขก,Kong Khaek,500308,แม่แจ่ม,Mae Chaem,5003,เชียงใหม่,Chiang Mai,50,4132
50170,เชียงดาว,Chiang Dao,500401,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4133
50170,เมืองนะ,Mueang Na,500402,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4134
50170,เมืองงาย,Mueang Ngai,500403,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4135
50170,แม่นะ,Mae Na,500404,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4136
50170,เมืองคอง,Mueang Khong,500405,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4137
50170,ปิงโค้ง,Ping Khong,500406,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4138
50170,ทุ่งข้าวพวง,Thung Khao Phuang,500407,เชียงดาว,Chiang Dao,5004,เชียงใหม่,Chiang Mai,50,4139
50220,เชิงดอย,Choeng Doi,500501,ดอยสะเก็ด,Doi Saket,5005,เชียงใหม่,Chiang Mai,50,4140
50220,สันปูเลย,San Pu Loei,500502,ดอยสะเก็ด,Doi Saket,5005,เชียงใหม่,Chiang Mai,50,4141
50220,ลวงเหนือ,Luang Nuea,500503,ดอยสะเก็ด,Doi Saket,5005,เชียงใหม่,Chiang Mai,50,4142
50220,ป่าป้อง,Pa Pong,500504,ดอยสะเก็ด,Doi Saket,5005,เชียงใหม่,Chiang Mai,50,4143
